trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
174,1,RIGHT,True,False,hit,False,740.0,30.0,263.5691056910569,30.0,0.6910569105691057,1,1,0,340.0,246,4.1,76.0,1.2666666666666666,neurofeedback,Subject_0010,Session_001
175,0,LEFT,True,False,hit,False,60.0,0.0,196.82,0.0,0.85,3,3,0,340.0,200,3.3333333333333335,30.0,0.5,neurofeedback,Subject_0010,Session_001
176,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
177,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
178,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
179,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
180,0,LEFT,True,False,hit,False,60.0,0.0,374.82608695652175,0.0,0.383399209486166,5,1,4,340.0,506,8.433333333333334,312.0,5.2,neurofeedback,Subject_0010,Session_001
181,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
182,0,LEFT,True,False,hit,False,60.0,0.0,221.43478260869566,0.0,0.7391304347826086,1,1,0,340.0,230,3.8333333333333335,60.0,1.0,neurofeedback,Subject_0010,Session_001
183,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
184,0,LEFT,True,False,hit,False,60.0,0.0,208.6822429906542,0.0,0.794392523364486,1,1,0,340.0,214,3.566666666666667,44.0,0.7333333333333333,neurofeedback,Subject_0010,Session_001
185,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
186,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
187,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
188,0,LEFT,False,False,wrong_early,False,582.0,522.0,419.95615514333895,168.0,0.28836424957841483,4,3,1,172.0,593,9.883333333333333,330.0,5.5,neurofeedback,Subject_0010,Session_001
189,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
190,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
191,0,LEFT,False,False,close_strong_early,False,120.0,60.0,298.4006734006734,60.0,0.6043771043771043,7,6,1,280.0,594,9.9,192.0,3.2,neurofeedback,Subject_0010,Session_001
192,0,LEFT,True,False,hit,False,60.0,0.0,323.8645833333333,0.0,0.4427083333333333,3,3,0,340.0,384,6.4,214.0,3.566666666666667,neurofeedback,Subject_0010,Session_001
193,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
194,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
195,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
196,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_0010,Session_001
197,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
198,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
199,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_0010,Session_001
0,0,LEFT,False,False,wrong_early,False,400.0,340.0,340.0,340.0,0.0,0,0,0,0.0,546,9.1,,,neurofeedback,Subject_002,ME
1,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,547.6067415730337,372.0,0.0,4,4,0,0.0,178,2.966666666666667,,,neurofeedback,Subject_002,ME
2,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,455.5378151260504,290.0,0.25630252100840334,9,2,7,50.0,238,3.966666666666667,0.0,0.0,neurofeedback,Subject_002,ME
3,1,RIGHT,False,False,wrong_paddle,True,60.0,710.0,528.7051282051282,372.0,0.0,18,18,0,0.0,312,5.2,,,neurofeedback,Subject_002,ME
4,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
5,1,RIGHT,True,False,hit,False,740.0,30.0,254.955223880597,30.0,0.9365671641791045,14,5,9,340.0,268,4.466666666666667,0.0,0.0,neurofeedback,Subject_002,ME
6,0,LEFT,False,False,wrong_paddle,True,740.0,680.0,456.94945848375454,268.0,0.12815884476534295,16,15,1,72.0,554,9.233333333333333,168.0,2.8,neurofeedback,Subject_002,ME
7,0,LEFT,True,False,hit,False,60.0,0.0,332.1322314049587,0.0,0.4628099173553719,19,1,18,340.0,484,8.066666666666666,260.0,4.333333333333333,neurofeedback,Subject_002,ME
8,1,RIGHT,False,False,wrong_paddle,True,144.0,626.0,426.6902356902357,296.0,0.23737373737373738,28,22,6,74.0,594,9.9,0.0,0.0,neurofeedback,Subject_002,ME
9,1,RIGHT,False,False,wrong_paddle,True,60.0,710.0,571.4028776978417,350.0,0.0341726618705036,21,20,1,20.0,556,9.266666666666667,0.0,0.0,neurofeedback,Subject_002,ME
10,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,512.5555555555555,342.0,0.0,4,4,0,0.0,180,3.0,,,neurofeedback,Subject_002,ME
11,0,LEFT,False,True,timeout_wrong,False,450.0,390.0,226.321608040201,50.0,0.8576214405360134,37,7,30,290.0,597,9.95,4.0,0.06666666666666667,neurofeedback,Subject_002,ME
12,1,RIGHT,False,True,timeout_wrong,True,292.0,478.0,431.7315436241611,258.0,0.30201342281879195,31,25,6,112.0,596,9.933333333333334,0.0,0.0,neurofeedback,Subject_002,ME
13,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,415.28901734104045,210.0,0.49421965317919075,7,2,5,160.0,346,5.766666666666667,0.0,0.0,neurofeedback,Subject_002,ME
14,0,LEFT,True,False,hit,False,60.0,0.0,232.44516129032257,0.0,0.7451612903225806,6,1,5,340.0,310,5.166666666666667,0.0,0.0,neurofeedback,Subject_002,ME
15,0,LEFT,False,False,wrong_paddle,True,740.0,680.0,465.0719424460432,310.0,0.12050359712230216,39,30,9,30.0,556,9.266666666666667,0.0,0.0,neurofeedback,Subject_002,ME
16,1,RIGHT,True,False,hit,False,740.0,30.0,216.86928104575162,30.0,1.0,6,0,6,340.0,306,5.1,0.0,0.0,neurofeedback,Subject_002,ME
17,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
18,1,RIGHT,False,False,close_weak_early,False,470.0,300.0,247.31197301854974,38.0,0.8532883642495784,5,1,4,332.0,593,9.883333333333333,0.0,0.0,neurofeedback,Subject_002,ME
19,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
20,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
21,0,LEFT,True,False,hit,False,60.0,0.0,218.26153846153846,0.0,0.823076923076923,11,1,10,340.0,260,4.333333333333333,46.0,0.7666666666666667,neurofeedback,Subject_002,ME
22,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,559.5,372.0,0.0,10,10,0,0.0,224,3.7333333333333334,,,neurofeedback,Subject_002,ME
23,0,LEFT,True,False,hit,False,60.0,0.0,178.77777777777777,0.0,0.9444444444444444,1,1,0,340.0,180,3.0,10.0,0.16666666666666666,neurofeedback,Subject_002,ME
24,1,RIGHT,True,False,hit,False,740.0,30.0,211.57894736842104,30.0,0.868421052631579,11,5,6,340.0,228,3.8,30.0,0.5,neurofeedback,Subject_002,ME
25,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,352.957805907173,114.0,0.6139240506329114,11,4,7,256.0,474,7.9,0.0,0.0,neurofeedback,Subject_002,ME
26,0,LEFT,True,False,hit,False,60.0,0.0,203.3698113207547,0.0,0.930188679245283,18,3,15,340.0,530,8.833333333333334,0.0,0.0,neurofeedback,Subject_002,ME
27,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
28,0,LEFT,True,False,hit,False,60.0,0.0,201.33009708737865,0.0,0.8252427184466019,7,7,0,340.0,206,3.433333333333333,36.0,0.6,neurofeedback,Subject_002,ME
29,1,RIGHT,True,False,hit,False,740.0,30.0,319.3917525773196,30.0,0.5515463917525774,13,7,6,340.0,388,6.466666666666667,174.0,2.9,neurofeedback,Subject_002,ME
30,1,RIGHT,False,True,timeout_wrong,False,330.0,440.0,347.81239530988273,94.0,0.47068676716917923,18,15,3,276.0,597,9.95,280.0,4.666666666666667,neurofeedback,Subject_002,ME
31,1,RIGHT,False,False,wrong_paddle,True,60.0,710.0,437.20664206642067,254.0,0.2952029520295203,32,18,14,116.0,542,9.033333333333333,4.0,0.06666666666666667,neurofeedback,Subject_002,ME
32,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
33,0,LEFT,True,False,hit,False,60.0,0.0,169.02173913043478,0.0,1.0,4,0,4,340.0,184,3.066666666666667,0.0,0.0,neurofeedback,Subject_002,ME
34,1,RIGHT,True,False,hit,False,740.0,30.0,324.2659574468085,30.0,0.5159574468085106,7,3,4,340.0,376,6.266666666666667,182.0,3.033333333333333,neurofeedback,Subject_002,ME
35,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
36,0,LEFT,True,False,hit,False,60.0,0.0,171.55172413793105,0.0,1.0,2,0,2,340.0,174,2.9,0.0,0.0,neurofeedback,Subject_002,ME
37,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
38,0,LEFT,True,False,hit,False,60.0,0.0,162.8211382113821,0.0,1.0,10,0,10,340.0,246,4.1,0.0,0.0,neurofeedback,Subject_002,ME
39,0,LEFT,True,False,hit,False,60.0,0.0,173.4318181818182,0.0,1.0,2,0,2,340.0,176,2.933333333333333,0.0,0.0,neurofeedback,Subject_002,ME
40,0,LEFT,True,False,hit,False,60.0,0.0,305.22222222222223,0.0,0.533816425120773,9,6,3,340.0,414,6.9,184.0,3.066666666666667,neurofeedback,Subject_002,ME
41,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
42,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
43,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
44,1,RIGHT,True,False,hit,False,740.0,30.0,191.15384615384616,30.0,1.0,4,0,4,340.0,182,3.033333333333333,0.0,0.0,neurofeedback,Subject_002,ME
45,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
46,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,518.5333333333333,342.0,0.0,4,4,0,0.0,180,3.0,,,neurofeedback,Subject_002,ME
47,0,LEFT,True,False,hit,False,60.0,0.0,150.83333333333334,0.0,1.0,8,0,8,340.0,240,4.0,0.0,0.0,neurofeedback,Subject_002,ME
48,1,RIGHT,True,False,hit,False,740.0,30.0,310.1243781094527,30.0,0.5074626865671642,39,29,10,340.0,402,6.7,48.0,0.8,neurofeedback,Subject_002,ME
49,0,LEFT,True,False,hit,False,60.0,0.0,189.62962962962962,0.0,0.9490740740740741,9,3,6,340.0,216,3.6,0.0,0.0,neurofeedback,Subject_002,ME
50,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,509.2061855670103,342.0,0.0,8,8,0,0.0,194,3.2333333333333334,,,neurofeedback,Subject_002,ME
51,0,LEFT,True,False,hit,False,60.0,0.0,289.02272727272725,0.0,0.48295454545454547,25,25,0,340.0,352,5.866666666666666,182.0,3.033333333333333,neurofeedback,Subject_002,ME
52,0,LEFT,True,False,hit,False,60.0,0.0,315.13903743315507,0.0,0.45454545454545453,11,11,0,340.0,374,6.233333333333333,204.0,3.4,neurofeedback,Subject_002,ME
53,1,RIGHT,True,False,hit,False,740.0,30.0,206.1304347826087,30.0,1.0,4,0,4,340.0,184,3.066666666666667,0.0,0.0,neurofeedback,Subject_002,ME
54,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
55,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
56,1,RIGHT,False,False,close_weak_early,False,512.0,258.0,344.85858585858585,138.0,0.6481481481481481,19,5,14,232.0,594,9.9,0.0,0.0,neurofeedback,Subject_002,ME
57,1,RIGHT,False,False,close_weak_early,False,512.0,258.0,326.6689189189189,108.0,0.6182432432432432,36,16,20,262.0,592,9.866666666666667,0.0,0.0,neurofeedback,Subject_002,ME
58,1,RIGHT,True,False,hit,False,740.0,30.0,290.741935483871,30.0,0.6548387096774193,13,6,7,340.0,310,5.166666666666667,6.0,0.1,neurofeedback,Subject_002,ME
59,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,547.5957446808511,372.0,0.0,8,8,0,0.0,188,3.1333333333333333,,,neurofeedback,Subject_002,ME
60,0,LEFT,True,False,hit,False,60.0,0.0,243.0375,0.0,0.890625,14,1,13,340.0,320,5.333333333333333,0.0,0.0,neurofeedback,Subject_002,ME
61,1,RIGHT,True,False,hit,False,740.0,30.0,347.0820512820513,30.0,0.4358974358974359,11,11,0,340.0,390,6.5,220.0,3.6666666666666665,neurofeedback,Subject_002,ME
62,1,RIGHT,True,False,hit,False,740.0,30.0,308.9518900343643,30.0,0.6443298969072165,19,10,9,340.0,582,9.7,50.0,0.8333333333333334,neurofeedback,Subject_002,ME
63,0,LEFT,True,False,hit,False,60.0,0.0,170.4022988505747,0.0,1.0,2,0,2,340.0,174,2.9,0.0,0.0,neurofeedback,Subject_002,ME
64,0,LEFT,True,False,hit,False,60.0,0.0,168.22105263157894,0.0,1.0,6,0,6,340.0,190,3.1666666666666665,0.0,0.0,neurofeedback,Subject_002,ME
65,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,576.3858267716536,366.0,0.011811023622047244,3,2,1,4.0,254,4.233333333333333,0.0,0.0,neurofeedback,Subject_002,ME
66,0,LEFT,True,False,hit,False,60.0,0.0,312.39130434782606,0.0,0.46195652173913043,7,7,0,340.0,368,6.133333333333334,198.0,3.3,neurofeedback,Subject_002,ME
67,1,RIGHT,True,False,hit,False,740.0,30.0,197.9090909090909,30.0,1.0,2,0,2,340.0,176,2.933333333333333,0.0,0.0,neurofeedback,Subject_002,ME
68,0,LEFT,True,False,hit,False,60.0,0.0,326.319587628866,0.0,0.4381443298969072,1,1,0,340.0,388,6.466666666666667,218.0,3.6333333333333333,neurofeedback,Subject_002,ME
69,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
70,0,LEFT,False,False,close_weak_early,False,334.0,274.0,287.65261382799326,2.0,0.5615514333895447,20,7,13,338.0,593,9.883333333333333,260.0,4.333333333333333,neurofeedback,Subject_002,ME
71,1,RIGHT,True,False,hit,False,740.0,30.0,202.4712643678161,30.0,1.0,2,0,2,340.0,174,2.9,0.0,0.0,neurofeedback,Subject_002,ME
72,1,RIGHT,True,False,hit,False,740.0,30.0,203.31460674157304,30.0,1.0,4,0,4,340.0,178,2.966666666666667,0.0,0.0,neurofeedback,Subject_002,ME
73,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
74,1,RIGHT,True,False,hit,False,740.0,30.0,196.55555555555554,30.0,1.0,2,0,2,340.0,180,3.0,0.0,0.0,neurofeedback,Subject_002,ME
75,0,LEFT,True,False,hit,False,60.0,0.0,238.08333333333334,0.0,0.8020833333333334,8,3,5,340.0,288,4.8,0.0,0.0,neurofeedback,Subject_002,ME
76,0,LEFT,True,False,hit,False,60.0,0.0,345.15767634854774,0.0,0.44190871369294604,16,13,3,340.0,482,8.033333333333333,0.0,0.0,neurofeedback,Subject_002,ME
77,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.1333333333333,342.0,0.0,6,6,0,0.0,180,3.0,,,neurofeedback,Subject_002,ME
78,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
79,1,RIGHT,True,False,hit,False,740.0,30.0,207.87234042553192,30.0,1.0,6,0,6,340.0,188,3.1333333333333333,0.0,0.0,neurofeedback,Subject_002,ME
80,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
81,1,RIGHT,True,False,hit,False,740.0,30.0,229.5974025974026,30.0,1.0,22,0,22,340.0,308,5.133333333333334,0.0,0.0,neurofeedback,Subject_002,ME
82,0,LEFT,True,False,hit,False,60.0,0.0,217.1679389312977,0.0,0.9732824427480916,6,1,5,340.0,262,4.366666666666666,0.0,0.0,neurofeedback,Subject_002,ME
83,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
84,0,LEFT,True,False,hit,False,60.0,0.0,248.34751773049646,0.0,0.6382978723404256,13,10,3,340.0,282,4.7,0.0,0.0,neurofeedback,Subject_002,ME
85,1,RIGHT,True,False,hit,False,740.0,30.0,294.0875,30.0,0.6125,21,15,6,340.0,320,5.333333333333333,110.0,1.8333333333333333,neurofeedback,Subject_002,ME
86,0,LEFT,False,False,wrong_paddle,False,624.0,564.0,408.52702702702703,208.0,0.2483108108108108,16,9,7,132.0,592,9.866666666666667,258.0,4.3,neurofeedback,Subject_002,ME
87,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
88,0,LEFT,True,False,hit,False,60.0,0.0,183.29752066115702,0.0,1.0,10,0,10,340.0,242,4.033333333333333,0.0,0.0,neurofeedback,Subject_002,ME
89,0,LEFT,True,False,hit,False,60.0,0.0,174.20430107526883,0.0,0.9623655913978495,4,1,3,340.0,186,3.1,2.0,0.03333333333333333,neurofeedback,Subject_002,ME
90,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
91,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
92,0,LEFT,True,False,hit,False,60.0,0.0,361.96521739130435,0.0,0.3869565217391304,4,2,2,340.0,460,7.666666666666667,0.0,0.0,neurofeedback,Subject_002,ME
93,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,ME
94,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
95,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
96,0,LEFT,False,False,wrong_early,False,434.0,374.0,285.8815566835871,10.0,0.5769881556683587,14,7,7,330.0,591,9.85,232.0,3.8666666666666667,neurofeedback,Subject_002,ME
97,1,RIGHT,True,False,hit,False,740.0,30.0,243.43243243243242,30.0,0.7657657657657657,7,7,0,340.0,222,3.7,52.0,0.8666666666666667,neurofeedback,Subject_002,ME
98,1,RIGHT,True,False,hit,False,740.0,30.0,233.272,30.0,1.0,16,0,16,340.0,250,4.166666666666667,0.0,0.0,neurofeedback,Subject_002,ME
99,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,ME
0,0,LEFT,False,False,wrong_early,False,400.0,340.0,340.0,340.0,0.0,0,0,0,0.0,579,9.65,,,neurofeedback,Subject_002,Session_001
1,0,LEFT,False,False,wrong_paddle,False,638.0,578.0,317.4148020654045,118.0,0.6024096385542169,5,1,4,222.0,581,9.683333333333334,0.0,0.0,neurofeedback,Subject_002,Session_001
2,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,neurofeedback,Subject_002,Session_001
3,0,LEFT,True,False,hit,False,60.0,0.0,221.55248618784532,0.0,0.7569060773480663,7,1,6,340.0,362,6.033333333333333,88.0,1.4666666666666666,neurofeedback,Subject_002,Session_001
4,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,Session_001
5,0,LEFT,True,False,hit,False,60.0,0.0,214.5744680851064,0.0,0.8546099290780141,12,3,9,340.0,282,4.7,0.0,0.0,neurofeedback,Subject_002,Session_001
6,1,RIGHT,True,False,hit,False,740.0,30.0,232.25925925925927,30.0,1.0,34,0,34,340.0,324,5.4,0.0,0.0,neurofeedback,Subject_002,Session_001
7,0,LEFT,True,False,hit,False,60.0,0.0,251.39705882352942,0.0,0.625,3,3,0,340.0,272,4.533333333333333,102.0,1.7,neurofeedback,Subject_002,Session_001
8,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,neurofeedback,Subject_002,Session_001
9,0,LEFT,True,False,hit,False,60.0,0.0,235.74766355140187,0.0,1.0,28,0,28,340.0,428,7.133333333333334,0.0,0.0,neurofeedback,Subject_002,Session_001
10,1,RIGHT,True,False,hit,False,740.0,30.0,228.05583756345177,30.0,1.0,4,0,4,340.0,394,6.566666666666666,0.0,0.0,neurofeedback,Subject_002,Session_001
11,1,RIGHT,False,False,wrong_paddle,True,60.0,710.0,553.6376811594203,372.0,0.0,24,24,0,0.0,276,4.6,,,neurofeedback,Subject_002,Session_001
12,1,RIGHT,False,False,wrong_early,True,376.0,394.0,407.2097902097902,262.0,0.4178321678321678,40,21,19,108.0,572,9.533333333333333,0.0,0.0,neurofeedback,Subject_002,Session_001
13,0,LEFT,True,False,hit,False,60.0,0.0,171.0,0.0,0.9883720930232558,0,0,0,340.0,172,2.8666666666666667,2.0,0.03333333333333333,neurofeedback,Subject_002,Session_001
14,0,LEFT,False,False,wrong_early,False,578.0,518.0,392.2241681260946,188.0,0.26444833625218916,6,5,1,152.0,571,9.516666666666667,90.0,1.5,neurofeedback,Subject_002,Session_001
15,1,RIGHT,True,False,hit,False,740.0,30.0,166.68965517241378,30.0,1.0,14,0,14,340.0,232,3.8666666666666667,0.0,0.0,neurofeedback,Subject_002,Session_001
16,0,LEFT,True,False,hit,False,60.0,0.0,185.07299270072994,0.0,0.9051094890510949,21,1,20,340.0,274,4.566666666666666,26.0,0.43333333333333335,neurofeedback,Subject_002,Session_001
17,1,RIGHT,False,False,close_strong_early,False,646.0,124.0,263.7019064124783,114.0,0.9670710571923743,24,1,23,256.0,577,9.616666666666667,0.0,0.0,neurofeedback,Subject_002,Session_001
18,1,RIGHT,True,False,hit,False,740.0,30.0,317.5872340425532,30.0,0.648936170212766,24,13,11,340.0,470,7.833333333333333,0.0,0.0,neurofeedback,Subject_002,Session_001
19,1,RIGHT,False,False,close_weak_early,False,512.0,258.0,255.00706713780917,96.0,0.9734982332155477,9,1,8,274.0,566,9.433333333333334,0.0,0.0,neurofeedback,Subject_002,Session_001
